page_key,page_key,view_name,controller_name,action_name,http_method,call_type,source_type,confidence_level,Api Path,
280,280,Execution/manage_audit_paras.cshtml,ApiCalls,getpostplaceForParaPositionReport,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplaceForParaPositionReport,
280,280,Execution/manage_audit_paras.cshtml,ApiCalls,get_observations_for_manage_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_for_manage_paras,
280,280,Execution/manage_audit_paras.cshtml,ApiCalls,get_observations_details_for_manage_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_details_for_manage_paras,
280,280,Execution/manage_audit_paras.cshtml,ApiCalls,update_para_for_manage_audit_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_para_for_manage_audit_paras,
280,280,Execution/manage_audit_paras.cshtml,ApiCalls,request_delete_duplicate_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/request_delete_duplicate_para,
83,83,Execution/draft_audit_report.cshtml,ApiCalls,get_responded_obs_evidences,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responded_obs_evidences,
83,83,Execution/draft_audit_report.cshtml,ApiCalls,get_finalized_observations_draft,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_finalized_observations_draft,
83,83,Execution/draft_audit_report.cshtml,Execution,sub_voilation,POST,AJAX,VIEW,MEDIUM, /Execution/sub_voilation,
83,83,Execution/draft_audit_report.cshtml,ApiCalls,get_obs_details_by_id_ho,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_obs_details_by_id_ho,
83,83,Execution/draft_audit_report.cshtml,ApiCalls,draft_report_summary,POST,AJAX,VIEW,MEDIUM, /ApiCalls/draft_report_summary,
83,83,Execution/draft_audit_report.cshtml,ApiCalls,update_observation_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status,
83,83,Execution/draft_audit_report.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
83,83,Execution/draft_audit_report.cshtml,ApiCalls,update_audit_para_for_finalization_ho,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_para_for_finalization_ho,
84,84,Execution/closing.cshtml,ApiCalls,closing_draft_report_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/closing_draft_report_status,
84,84,Execution/closing.cshtml,ApiCalls,close_draft_audit,POST,AJAX,VIEW,MEDIUM, /ApiCalls/close_draft_audit,
193,193,Execution/Authorize_Adding_Legacy_Para.cshtml,ApiCalls,get_add_legacy_paras_autorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_add_legacy_paras_autorize,
193,193,Execution/Authorize_Adding_Legacy_Para.cshtml,ApiCalls,Authorize_Legacy_Para_addition,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Authorize_Legacy_Para_addition,
193,193,Execution/Authorize_Adding_Legacy_Para.cshtml,ApiCalls,Delete_Legacy_Para_addition_request,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Delete_Legacy_Para_addition_request,
86,86,Execution/manage_draft_report_paras.cshtml,ApiCalls,get_observations_draft_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_draft_text,
86,86,Execution/manage_draft_report_paras.cshtml,ApiCalls,get_observations_draft_auditee_reply,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_draft_auditee_reply,
86,86,Execution/manage_draft_report_paras.cshtml,ApiCalls,get_responded_obs_evidences,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responded_obs_evidences,
86,86,Execution/manage_draft_report_paras.cshtml,ApiCalls,update_observation_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status,
86,86,Execution/manage_draft_report_paras.cshtml,ApiCalls,get_observations_draft,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_draft,
86,86,Execution/manage_draft_report_paras.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
169,169,Execution/Authorize_Change_Settle_Para_Status.cshtml,ApiCalls,get_legacy_settled_paras_autorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_settled_paras_autorize,
169,169,Execution/Authorize_Change_Settle_Para_Status.cshtml,ApiCalls,Add_Authorization_Old_Para_Change_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Add_Authorization_Old_Para_Change_status,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,get_finalized_observations_draft_branch,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_finalized_observations_draft_branch,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,draft_report_summary,POST,AJAX,VIEW,MEDIUM, /ApiCalls/draft_report_summary,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,update_observation_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,submit_pre_concluding,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_pre_concluding,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,get_obs_details_by_id,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_obs_details_by_id,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,get_audit_sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_sub_checklist,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,get_audit_checklist_detail,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_checklist_detail,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,get_responded_obs_evidences,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responded_obs_evidences,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,update_audit_para_for_finalization,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_audit_para_for_finalization,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,get_observation_text_branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_text_branches,
157,157,Execution/draft_audit_report_branch.cshtml,ApiCalls,submit_dsa_to_auditee,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_dsa_to_auditee,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,get_observation_branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_branches,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/sub_checklist,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,checklist_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/checklist_details,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,get_observation_text_branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_text_branches,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,update_observation_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,drop_observation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/drop_observation,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,get_observation_text_branches,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_text_branches,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,submit_dsa_to_auditee,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_dsa_to_auditee,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,submit_observation_to_auditee,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_observation_to_auditee,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,update_observation_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_text,
121,121,Execution/manage_observations_branches.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
142,142,Execution/cau_observation.cshtml,ApiCalls,sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/sub_checklist,
142,142,Execution/cau_observation.cshtml,ApiCalls,checklist_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/checklist_details,
142,142,Execution/cau_observation.cshtml,Execution,audit_observation_template,POST,AJAX,VIEW,MEDIUM, /Execution/audit_observation_template,
142,142,Execution/cau_observation.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
142,142,Execution/cau_observation.cshtml,ApiCalls,save_observations_cau,POST,AJAX,VIEW,MEDIUM, /ApiCalls/save_observations_cau,
142,142,Execution/cau_observation.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
142,142,Execution/cau_observation.cshtml,ApiCalls,get_lc_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_lc_details,
292,292,Execution/auth_del_dup_para.cshtml,ApiCalls,get_duplicate_paras_for_authorize,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_duplicate_paras_for_authorize,
292,292,Execution/auth_del_dup_para.cshtml,ApiCalls,reject_delete_duplicate_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/reject_delete_duplicate_para,
292,292,Execution/auth_del_dup_para.cshtml,ApiCalls,authorize_delete_duplicate_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/authorize_delete_duplicate_para,
76,76,Execution/subchecklist.cshtml,ApiCalls,sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/sub_checklist,
124,124,Execution/loan_case_document.cshtml,ApiCalls,Getloancasedocuments,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Getloancasedocuments,
87,87,Execution/loan_case_details.cshtml,ApiCalls,Loan_Case_Details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/Loan_Case_Details,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,getparentrelForParaPositionReport,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getparentrelForParaPositionReport,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,getpostplaceForParaPositionReport,POST,AJAX,VIEW,MEDIUM, /ApiCalls/getpostplaceForParaPositionReport,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,get_observations_for_manage_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_for_manage_paras,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,update_para_for_manage_audit_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_para_for_manage_audit_paras,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,request_delete_duplicate_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/request_delete_duplicate_para,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,get_responsible_person_list,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responsible_person_list,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
,MULTIPLE_OR_UNKNOWN,Execution/manage_dsa.cshtml,ApiCalls,add_responsible_to_observation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_responsible_to_observation,
194,194,Execution/Update_Gist_Para_No.cshtml,ApiCalls,get_legacy_paras_for_gist_update,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_paras_for_gist_update,
194,194,Execution/Update_Gist_Para_No.cshtml,ApiCalls,get_legacy_paras_for_gist_update,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_paras_for_gist_update,
194,194,Execution/Update_Gist_Para_No.cshtml,ApiCalls,update_legacy_para_gist_paraNo,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_legacy_para_gist_paraNo,
194,194,Execution/Update_Gist_Para_No.cshtml,ApiCalls,get_legacy_report_dropdown_contents,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_report_dropdown_contents,
163,163,Execution/auditee_observations_report_cau.cshtml,ApiCalls,get_team_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_team_details,
163,163,Execution/auditee_observations_report_cau.cshtml,ApiCalls,closing_draft_report_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/closing_draft_report_status,
163,163,Execution/auditee_observations_report_cau.cshtml,ApiCalls,get_address,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_address,
163,163,Execution/auditee_observations_report_cau.cshtml,ApiCalls,get_report_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_report_paras,
163,163,Execution/auditee_observations_report_cau.cshtml,ApiCalls,close_draft_audit,POST,AJAX,VIEW,MEDIUM, /ApiCalls/close_draft_audit,
156,156,Execution/manage_draft_report_paras_branch.cshtml,ApiCalls,get_observations_draft_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_draft_text,
156,156,Execution/manage_draft_report_paras_branch.cshtml,ApiCalls,get_observations_draft_auditee_reply,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_draft_auditee_reply,
156,156,Execution/manage_draft_report_paras_branch.cshtml,ApiCalls,get_responded_obs_evidences,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_responded_obs_evidences,
156,156,Execution/manage_draft_report_paras_branch.cshtml,ApiCalls,update_observation_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status,
156,156,Execution/manage_draft_report_paras_branch.cshtml,ApiCalls,get_observations_draft_branch,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_draft_branch,
156,156,Execution/manage_draft_report_paras_branch.cshtml,ApiCalls,get_auditee_evidence_data,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_evidence_data,
192,192,Execution/Add_Legacy_Para.cshtml,ApiCalls,get_auditee_entities_by_entity_type_id,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_auditee_entities_by_entity_type_id,
192,192,Execution/Add_Legacy_Para.cshtml,ApiCalls,add_new_legacy_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_new_legacy_para,
161,161,Execution/manage_legacy_paras.cshtml,ApiCalls,get_manage_legacy_para,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_manage_legacy_para,
161,161,Execution/manage_legacy_paras.cshtml,ApiCalls,set_manage_legacy_para_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/set_manage_legacy_para_status,
161,161,Execution/manage_legacy_paras.cshtml,ApiCalls,add_legacy_para_reply,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_legacy_para_reply,
253,253,Execution/obs_management.cshtml,ApiCalls,get_observations_summary_for_selected_entity,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_summary_for_selected_entity,
253,253,Execution/obs_management.cshtml,ApiCalls,get_observations_for_selected_entity,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observations_for_selected_entity,
253,253,Execution/obs_management.cshtml,ApiCalls,get_details_for_manage_observations_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_details_for_manage_observations_text,
253,253,Execution/obs_management.cshtml,ApiCalls,update_observation_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_status,
253,253,Execution/obs_management.cshtml,ApiCalls,drop_observation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/drop_observation,
253,253,Execution/obs_management.cshtml,ApiCalls,submit_observation_to_auditee,POST,AJAX,VIEW,MEDIUM, /ApiCalls/submit_observation_to_auditee,
253,253,Execution/obs_management.cshtml,ApiCalls,get_dept_observation_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_dept_observation_text,
253,253,Execution/obs_management.cshtml,ApiCalls,update_observation_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_observation_text,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,add_responsibility_to_legacy_para_fad,POST,AJAX,VIEW,MEDIUM, /ApiCalls/add_responsibility_to_legacy_para_fad,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,delete_legacy_para_responsibility,POST,AJAX,VIEW,MEDIUM, /ApiCalls/delete_legacy_para_responsibility,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,get_legacy_paras_for_update_FAD,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_paras_for_update_FAD,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,get_legacy_paras_for_update_FAD,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_legacy_paras_for_update_FAD,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,sub_checklist,POST,AJAX,VIEW,MEDIUM, /ApiCalls/sub_checklist,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,checklist_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/checklist_details,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,get_employee_name_from_pp,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_employee_name_from_pp,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,update_legacy_para_with_responsibilities_FAD,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_legacy_para_with_responsibilities_FAD,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,update_legacy_para_with_responsibilities_no_changes,POST,AJAX,VIEW,MEDIUM, /ApiCalls/update_legacy_para_with_responsibilities_no_changes,
188,188,Execution/Update_Legacy_Paras_FAD.cshtml,ApiCalls,refer_back_legacy_para_to_az,POST,AJAX,VIEW,MEDIUM, /ApiCalls/refer_back_legacy_para_to_az,
162,162,Execution/auditee_observations_report.cshtml,ApiCalls,GetTeamDetails,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetTeamDetails,
162,162,Execution/auditee_observations_report.cshtml,ApiCalls,get_report_paras,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_report_paras,
162,162,Execution/auditee_observations_report.cshtml,ApiCalls,close_draft_audit,POST,AJAX,VIEW,MEDIUM, /ApiCalls/close_draft_audit,
117,117,Reports/audit_typewise_report.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
117,117,Reports/audit_typewise_report.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
117,117,Reports/audit_typewise_report.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
117,117,Reports/audit_typewise_report.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
117,117,Reports/audit_typewise_report.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
117,117,Reports/audit_typewise_report.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
,MULTIPLE_OR_UNKNOWN,Reports/final_audit_report.cshtml,ApiCalls,get_audit_reports,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_reports,
,MULTIPLE_OR_UNKNOWN,Reports/final_audit_report.cshtml,ApiCalls,get_audit_report_content,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_audit_report_content,
108,108,Reports/zonewise_settlement_paras.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
108,108,Reports/zonewise_settlement_paras.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
108,108,Reports/zonewise_settlement_paras.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
108,108,Reports/zonewise_settlement_paras.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
108,108,Reports/zonewise_settlement_paras.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
108,108,Reports/zonewise_settlement_paras.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
,MULTIPLE_OR_UNKNOWN,Reports/master_cdms_trns.cshtml,ApiCalls,audit_periods,POST,AJAX,VIEW,MEDIUM, /ApiCalls/audit_periods,
172,172,Reports/FAD_Monthly_Review.cshtml,ApiCalls,get_fad_monthly_review_paras_for_entity_type_id,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_fad_monthly_review_paras_for_entity_type_id,
116,116,Reports/exec_stats.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
116,116,Reports/exec_stats.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
116,116,Reports/exec_stats.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
116,116,Reports/exec_stats.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
116,116,Reports/exec_stats.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
116,116,Reports/exec_stats.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
196,196,Reports/FAD_HO_User_Legacy_Para_Performance.cshtml,ApiCalls,get_fad_ho_user_legacy_para_user_wise_performance,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_fad_ho_user_legacy_para_user_wise_performance,
109,109,Reports/monthwise_settlement_paras.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
109,109,Reports/monthwise_settlement_paras.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
109,109,Reports/monthwise_settlement_paras.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
109,109,Reports/monthwise_settlement_paras.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
109,109,Reports/monthwise_settlement_paras.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
109,109,Reports/monthwise_settlement_paras.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
224,224,Reports/ho_total_paras_details.cshtml,ApiCalls,get_functional_owner_area_for_functional_responsibility_wise_paras_ho,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_functional_owner_area_for_functional_responsibility_wise_paras_ho,
224,224,Reports/ho_total_paras_details.cshtml,ApiCalls,get_total_para_details_ho,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_total_para_details_ho,
26,26,Reports/aging_observations.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
26,26,Reports/aging_observations.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
26,26,Reports/aging_observations.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
26,26,Reports/aging_observations.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
26,26,Reports/aging_observations.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
26,26,Reports/aging_observations.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
104,104,Reports/loan_report.cshtml,ApiCalls,get_region_zone_office,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_region_zone_office,
104,104,Reports/loan_report.cshtml,ApiCalls,get_loan_detail_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_loan_detail_report,
154,154,Reports/current_audit_progress.cshtml,ApiCalls,get_current_audit_progress,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_current_audit_progress,
175,175,Reports/FAD_Audit_Plan.cshtml,ApiCalls,GetFADAuditPlan,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetFADAuditPlan,
22,22,Reports/role_wise_user.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
22,22,Reports/role_wise_user.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
22,22,Reports/role_wise_user.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
22,22,Reports/role_wise_user.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
22,22,Reports/role_wise_user.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
22,22,Reports/role_wise_user.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
168,168,Reports/Audit_Period_Or_Entity_Wise_Report.cshtml,ApiCalls,get_observation_text,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_observation_text,
168,168,Reports/Audit_Period_Or_Entity_Wise_Report.cshtml,ApiCalls,reply_observation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/reply_observation,
168,168,Reports/Audit_Period_Or_Entity_Wise_Report.cshtml,ApiCalls,get_assigned_observation,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_assigned_observation,
112,112,Reports/div_out_paras.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
112,112,Reports/div_out_paras.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
112,112,Reports/div_out_paras.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
112,112,Reports/div_out_paras.cshtml,Planning,div_departments,POST,AJAX,VIEW,MEDIUM, /api/planning/div_departments,
112,112,Reports/div_out_paras.cshtml,Planning,add_audit_plan,POST,AJAX,VIEW,MEDIUM, /api/planning/add_audit_plan,
112,112,Reports/div_out_paras.cshtml,Setup,get_sub_entities,POST,AJAX,VIEW,MEDIUM, /Setup/get_sub_entities,
,MULTIPLE_OR_UNKNOWN,Reports/Concluding_Closing_Audit.cshtml,ApiCalls,get_address,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_address,
,MULTIPLE_OR_UNKNOWN,Reports/Concluding_Closing_Audit.cshtml,ApiCalls,GetTeamDetails,POST,AJAX,VIEW,MEDIUM, /ApiCalls/GetTeamDetails,
,MULTIPLE_OR_UNKNOWN,Reports/Concluding_Closing_Audit.cshtml,ApiCalls,get_report_status,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_report_status,
,MULTIPLE_OR_UNKNOWN,Reports/Concluding_Closing_Audit.cshtml,ApiCalls,close_draft_audit,POST,AJAX,VIEW,MEDIUM, /ApiCalls/close_draft_audit,
276,276,Reports/compliance_progress_report.cshtml,ApiCalls,get_compliance_progress_report,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_compliance_progress_report,
276,276,Reports/compliance_progress_report.cshtml,ApiCalls,get_compliance_progress_report_details,POST,AJAX,VIEW,MEDIUM, /ApiCalls/get_compliance_progress_report_details,
114,114,Reports/cad_isad_achievement.cshtml,Planning,audit_periods,POST,AJAX,VIEW,MEDIUM, /Planning/audit_periods,
114,114,Reports/cad_isad_achievement.cshtml,Planning,audit_teams,POST,AJAX,VIEW,MEDIUM, /api/planning/audit_teams,
114,114,Reports/cad_isad_achievement.cshtml,Planning,zone_branches,POST,AJAX,VIEW,MEDIUM, /api/planning/zone_branches,
